Name,Quarters,File_Changed,Insertions,Deletions
Gyoung-yoon Ryoo,2019-Q2,0,0,0
Gyoung-yoon Ryoo,2019-Q1,2,0,6
Alan Du,2019-Q4,0,0,0
Alan Du,2019-Q3,0,0,0
Alan Du,2019-Q2,0,0,0
Alan Du,2019-Q1,1,0,0
Alan Du,2018-Q4,0,0,0
Alan Du,2018-Q3,0,0,0
Alan Du,2018-Q2,0,0,0
Alan Du,2018-Q1,1,4,6
jtressle,2019-Q4,0,0,0
jtressle,2019-Q3,0,0,0
jtressle,2019-Q2,0,0,0
jtressle,2019-Q1,1,0,0
a6802739,2019-Q4,0,0,0
a6802739,2019-Q3,0,0,0
a6802739,2019-Q2,0,0,0
a6802739,2019-Q1,3,121,14
Quan Wang,2019-Q4,0,0,0
Quan Wang,2019-Q3,0,0,0
Quan Wang,2019-Q2,0,0,0
Quan Wang,2019-Q1,1,7,2
Drew Szurko,2019-Q4,0,0,0
Drew Szurko,2019-Q3,0,0,0
Drew Szurko,2019-Q2,0,0,0
Drew Szurko,2019-Q1,1,0,0
Margaret Maynard-Reid,2019-Q4,0,0,0
Margaret Maynard-Reid,2019-Q3,0,0,0
Margaret Maynard-Reid,2019-Q2,0,0,0
Margaret Maynard-Reid,2019-Q1,2,5,2
Brandon Carter,2019-Q4,0,0,0
Brandon Carter,2019-Q3,0,0,0
Brandon Carter,2019-Q2,0,0,0
Brandon Carter,2019-Q1,1,5,3
Jacky,2019-Q4,0,0,0
Jacky,2019-Q3,0,0,0
Jacky,2019-Q2,0,0,0
Jacky,2019-Q1,1,5,3
Jacky,2018-Q4,0,0,0
Jacky,2018-Q3,0,0,0
Jacky,2018-Q2,13,49,32
Jacky,2018-Q1,0,0,0
karl@kubx.ca,2018-Q4,7,293,15
karl@kubx.ca,2018-Q3,68,1811,641
karl@kubx.ca,2018-Q2,117,2323,1445
karl@kubx.ca,2018-Q1,0,0,0
Andreas Eberle,2019-Q4,0,0,0
Andreas Eberle,2019-Q3,0,0,0
Andreas Eberle,2019-Q2,0,0,0
Andreas Eberle,2019-Q1,1,3,3
Jiankang,2019-Q4,0,0,0
Jiankang,2019-Q3,0,0,0
Jiankang,2019-Q2,0,0,0
Jiankang,2019-Q1,1,2,2
Pan Daoxin,2019-Q4,0,0,0
Pan Daoxin,2019-Q3,0,0,0
Pan Daoxin,2019-Q2,0,0,0
Pan Daoxin,2019-Q1,10,531,512
Pan Daoxin,2018-Q4,8,322,151
Pan Daoxin,2018-Q3,21,669,234
Pan Daoxin,2018-Q2,0,0,0
Pan Daoxin,2018-Q1,0,0,0
Lucas Hendren,2019-Q4,0,0,0
Lucas Hendren,2019-Q3,0,0,0
Lucas Hendren,2019-Q2,0,0,0
Lucas Hendren,2019-Q1,14,41,32
Huan LI (李卓桓),2019-Q4,0,0,0
Huan LI (李卓桓),2019-Q3,0,0,0
Huan LI (李卓桓),2019-Q2,0,0,0
Huan LI (李卓桓),2019-Q1,1,3,2
Huan LI (李卓桓),2018-Q4,1,3,3
Huan LI (李卓桓),2018-Q3,0,0,0
Huan LI (李卓桓),2018-Q2,0,0,0
Huan LI (李卓桓),2018-Q1,0,0,0
Mike Arpaia,2019-Q4,0,0,0
Mike Arpaia,2019-Q3,0,0,0
Mike Arpaia,2019-Q2,0,0,0
Mike Arpaia,2019-Q1,1,2,0
Armen Poghosov,2019-Q4,0,0,0
Armen Poghosov,2019-Q3,0,0,0
Armen Poghosov,2019-Q2,0,0,0
Armen Poghosov,2019-Q1,3,29,25
Vladimir Moskva,2019-Q4,0,0,0
Vladimir Moskva,2019-Q3,0,0,0
Vladimir Moskva,2019-Q2,0,0,0
Vladimir Moskva,2019-Q1,3,6,8
Melissa Grueter,2019-Q4,0,0,0
Melissa Grueter,2019-Q3,0,0,0
Melissa Grueter,2019-Q2,0,0,0
Melissa Grueter,2019-Q1,4,382,11
armenpoghosov,2019-Q4,0,0,0
armenpoghosov,2019-Q3,0,0,0
armenpoghosov,2019-Q2,0,0,0
armenpoghosov,2019-Q1,2,8,12
Mustafa Ispir,2019-Q4,0,0,0
Mustafa Ispir,2019-Q3,0,0,0
Mustafa Ispir,2019-Q2,0,0,0
Mustafa Ispir,2019-Q1,3,7,2
Mustafa Ispir,2018-Q4,6,25,61
Mustafa Ispir,2018-Q3,14,217,11
Mustafa Ispir,2018-Q2,37,1206,504
Mustafa Ispir,2018-Q1,3,49,37
ryan jiang,2019-Q4,0,0,0
ryan jiang,2019-Q3,0,0,0
ryan jiang,2019-Q2,0,0,0
ryan jiang,2019-Q1,3,18,0
Natalia Gimelshein,2019-Q4,0,0,0
Natalia Gimelshein,2019-Q3,0,0,0
Natalia Gimelshein,2019-Q2,0,0,0
Natalia Gimelshein,2019-Q1,2,18,0
zjjott,2019-Q4,0,0,0
zjjott,2019-Q3,0,0,0
zjjott,2019-Q2,0,0,0
zjjott,2019-Q1,1,0,0
csukuangfj,2019-Q4,0,0,0
csukuangfj,2019-Q3,0,0,0
csukuangfj,2019-Q2,0,0,0
csukuangfj,2019-Q1,1,2,2
Marco Gaido,2019-Q4,0,0,0
Marco Gaido,2019-Q3,0,0,0
Marco Gaido,2019-Q2,0,0,0
Marco Gaido,2019-Q1,1,6,4
Rohit Gupta,2019-Q4,0,0,0
Rohit Gupta,2019-Q3,0,0,0
Rohit Gupta,2019-Q2,0,0,0
Rohit Gupta,2019-Q1,1,0,0
Seth Troisi,2019-Q4,0,0,0
Seth Troisi,2019-Q3,0,0,0
Seth Troisi,2019-Q2,0,0,0
Seth Troisi,2019-Q1,1,0,0
Joe Q,2019-Q4,0,0,0
Joe Q,2019-Q3,0,0,0
Joe Q,2019-Q2,0,0,0
Joe Q,2019-Q1,1,19,0
jwu,2019-Q4,0,0,0
jwu,2019-Q3,0,0,0
jwu,2019-Q2,0,0,0
jwu,2019-Q1,10,72,53
hari,2019-Q4,0,0,0
hari,2019-Q3,0,0,0
hari,2019-Q2,0,0,0
hari,2019-Q1,22,305,75
hari,2018-Q4,13,1347,545
hari,2018-Q3,0,0,0
hari,2018-Q2,0,0,0
hari,2018-Q1,0,0,0
HARI SHANKAR,2019-Q4,0,0,0
HARI SHANKAR,2019-Q3,0,0,0
HARI SHANKAR,2019-Q2,0,0,0
HARI SHANKAR,2019-Q1,37,101,79
1e100,2019-Q4,0,0,0
1e100,2019-Q3,0,0,0
1e100,2019-Q2,0,0,0
1e100,2019-Q1,17,467,346
kaixih,2019-Q4,0,0,0
kaixih,2019-Q3,0,0,0
kaixih,2019-Q2,0,0,0
kaixih,2019-Q1,19,579,378
kaixih,2018-Q4,14,984,186
kaixih,2018-Q3,0,0,0
kaixih,2018-Q2,0,0,0
kaixih,2018-Q1,0,0,0
Jonathan Kyl,2019-Q4,0,0,0
Jonathan Kyl,2019-Q3,0,0,0
Jonathan Kyl,2019-Q2,0,0,0
Jonathan Kyl,2019-Q1,1,0,0
Noah Eisen,2019-Q4,0,0,0
Noah Eisen,2019-Q3,0,0,0
Noah Eisen,2019-Q2,0,0,0
Noah Eisen,2019-Q1,18,268,73
Noah Eisen,2018-Q4,4,19,10
Noah Eisen,2018-Q3,11,455,55
Noah Eisen,2018-Q2,23,153,873
Noah Eisen,2018-Q1,11,315,225
Yuan Lin,2019-Q4,0,0,0
Yuan Lin,2019-Q3,0,0,0
Yuan Lin,2019-Q2,0,0,0
Yuan Lin,2019-Q1,14,119,84
HanGuo97,2019-Q4,0,0,0
HanGuo97,2019-Q3,0,0,0
HanGuo97,2019-Q2,0,0,0
HanGuo97,2019-Q1,1,0,0
Dan Lazewatsky,2019-Q4,0,0,0
Dan Lazewatsky,2019-Q3,0,0,0
Dan Lazewatsky,2019-Q2,0,0,0
Dan Lazewatsky,2019-Q1,1,3,3
Vagif,2019-Q4,0,0,0
Vagif,2019-Q3,0,0,0
Vagif,2019-Q2,0,0,0
Vagif,2019-Q1,1,0,0
Loo Rong Jie,2019-Q4,0,0,0
Loo Rong Jie,2019-Q3,0,0,0
Loo Rong Jie,2019-Q2,0,0,0
Loo Rong Jie,2019-Q1,7,58,5
Loo Rong Jie,2018-Q4,0,0,0
Loo Rong Jie,2018-Q3,48,437,190
Loo Rong Jie,2018-Q2,20,46,56
Loo Rong Jie,2018-Q1,14,59,34
K. Hodges,2019-Q4,0,0,0
K. Hodges,2019-Q3,0,0,0
K. Hodges,2019-Q2,0,0,0
K. Hodges,2019-Q1,1,0,0
Karl Weinmeister,2019-Q4,0,0,0
Karl Weinmeister,2019-Q3,0,0,0
Karl Weinmeister,2019-Q2,0,0,0
Karl Weinmeister,2019-Q1,2,20,8
Mihail Salnikov,2019-Q4,0,0,0
Mihail Salnikov,2019-Q3,0,0,0
Mihail Salnikov,2019-Q2,0,0,0
Mihail Salnikov,2019-Q1,1,2,2
Eric Liu,2019-Q4,0,0,0
Eric Liu,2019-Q3,0,0,0
Eric Liu,2019-Q2,0,0,0
Eric Liu,2019-Q1,6,71,42
Eric Liu,2018-Q4,0,0,0
Eric Liu,2018-Q3,0,0,0
Eric Liu,2018-Q2,1,0,0
Eric Liu,2018-Q1,2,16,16
yonghuiguo,2019-Q4,0,0,0
yonghuiguo,2019-Q3,0,0,0
yonghuiguo,2019-Q2,0,0,0
yonghuiguo,2019-Q1,2,4,0
Mani Varadarajan,2019-Q4,0,0,0
Mani Varadarajan,2019-Q3,0,0,0
Mani Varadarajan,2019-Q2,0,0,0
Mani Varadarajan,2019-Q1,2,3,3
Hoeseong Kim,2019-Q4,0,0,0
Hoeseong Kim,2019-Q3,0,0,0
Hoeseong Kim,2019-Q2,0,0,0
Hoeseong Kim,2019-Q1,3,32,0
Hoeseong Kim,2018-Q4,1,0,4
Hoeseong Kim,2018-Q3,21,666,49
Hoeseong Kim,2018-Q2,0,0,0
Hoeseong Kim,2018-Q1,0,0,0
Shahzad Lone,2019-Q4,0,0,0
Shahzad Lone,2019-Q3,0,0,0
Shahzad Lone,2019-Q2,0,0,0
Shahzad Lone,2019-Q1,2,21,21
Shahzad Lone,2018-Q4,1,2,0
Shahzad Lone,2018-Q3,0,0,0
Shahzad Lone,2018-Q2,0,0,0
Shahzad Lone,2018-Q1,0,0,0
Andrew Cotter,2019-Q4,0,0,0
Andrew Cotter,2019-Q3,0,0,0
Andrew Cotter,2019-Q2,0,0,0
Andrew Cotter,2019-Q1,3,7,8
Andrew Cotter,2018-Q4,0,0,0
Andrew Cotter,2018-Q3,4,192,73
Andrew Cotter,2018-Q2,16,2603,0
Andrew Cotter,2018-Q1,0,0,0
王振华 (WANG Zhenhua),2018-Q4,5,37,6
王振华 (WANG Zhenhua),2018-Q3,0,0,0
王振华 (WANG Zhenhua),2018-Q2,0,0,0
王振华 (WANG Zhenhua),2018-Q1,0,0,0
Supriya Rao,2019-Q4,0,0,0
Supriya Rao,2019-Q3,0,0,0
Supriya Rao,2019-Q2,0,0,0
Supriya Rao,2019-Q1,7,14,81
Supriya Rao,2018-Q4,48,1771,680
Supriya Rao,2018-Q3,0,0,0
Supriya Rao,2018-Q2,0,0,0
Supriya Rao,2018-Q1,0,0,0
drpngx,2019-Q4,0,0,0
drpngx,2019-Q3,0,0,0
drpngx,2019-Q2,0,0,0
drpngx,2019-Q1,1,0,0
drpngx,2018-Q4,2,0,0
drpngx,2018-Q3,3,2,4
drpngx,2018-Q2,0,0,0
drpngx,2018-Q1,0,0,0
Vikram Tiwari,2019-Q4,0,0,0
Vikram Tiwari,2019-Q3,0,0,0
Vikram Tiwari,2019-Q2,0,0,0
Vikram Tiwari,2019-Q1,2,7,0
Vikram Tiwari,2018-Q4,0,0,0
Vikram Tiwari,2018-Q3,0,0,0
Vikram Tiwari,2018-Q2,3,6,9
Vikram Tiwari,2018-Q1,0,0,0
Sherry Yang,2019-Q4,0,0,0
Sherry Yang,2019-Q3,0,0,0
Sherry Yang,2019-Q2,0,0,0
Sherry Yang,2019-Q1,2,35,5
Sherry Yang,2018-Q4,10,296,93
Sherry Yang,2018-Q3,0,0,0
Sherry Yang,2018-Q2,0,0,0
Sherry Yang,2018-Q1,0,0,0
Joseph Friedman,2019-Q4,0,0,0
Joseph Friedman,2019-Q3,0,0,0
Joseph Friedman,2019-Q2,0,0,0
Joseph Friedman,2019-Q1,1,0,0
Roy Frostig,2019-Q4,0,0,0
Roy Frostig,2019-Q3,0,0,0
Roy Frostig,2019-Q2,0,0,0
Roy Frostig,2019-Q1,5,71,7
Roy Frostig,2018-Q4,21,1066,372
Roy Frostig,2018-Q3,0,0,0
Roy Frostig,2018-Q2,9,138,64
Roy Frostig,2018-Q1,14,479,154
Michael Case,2019-Q4,6,320,396
Michael Case,2019-Q3,0,0,0
Michael Case,2019-Q2,0,0,0
Michael Case,2019-Q1,8,29,43
Michael Case,2018-Q4,436,3365,113851
Michael Case,2018-Q3,69,512,496
Michael Case,2018-Q2,286,5495,2212
Michael Case,2018-Q1,286,4647,1058
Mr. metal,2019-Q4,0,0,0
Mr. metal,2019-Q3,0,0,0
Mr. metal,2019-Q2,0,0,0
Mr. metal,2019-Q1,2,3,0
dmitrievanthony,2019-Q4,0,0,0
dmitrievanthony,2019-Q3,0,0,0
dmitrievanthony,2019-Q2,0,0,0
dmitrievanthony,2019-Q1,7,18,12
dmitrievanthony,2018-Q4,1,0,3
dmitrievanthony,2018-Q3,18,624,748
dmitrievanthony,2018-Q2,0,0,0
dmitrievanthony,2018-Q1,0,0,0
Thomas Deegan,2019-Q4,0,0,0
Thomas Deegan,2019-Q3,0,0,0
Thomas Deegan,2019-Q2,0,0,0
Thomas Deegan,2019-Q1,2,2,6
Thomas Deegan,2018-Q4,1,2,2
Thomas Deegan,2018-Q3,0,0,0
Thomas Deegan,2018-Q2,0,0,0
Thomas Deegan,2018-Q1,7,63,8
I-Hong Jhuo,2019-Q4,0,0,0
I-Hong Jhuo,2019-Q3,0,0,0
I-Hong Jhuo,2019-Q2,0,0,0
I-Hong Jhuo,2019-Q1,1,2,2
ctiijima,2019-Q4,0,0,0
ctiijima,2019-Q3,0,0,0
ctiijima,2019-Q2,0,0,0
ctiijima,2019-Q1,1,11,11
ctiijima,2018-Q4,0,0,0
ctiijima,2018-Q3,0,0,0
ctiijima,2018-Q2,5,27,36
ctiijima,2018-Q1,0,0,0
Gautam,2019-Q4,0,0,0
Gautam,2019-Q3,0,0,0
Gautam,2019-Q2,0,0,0
Gautam,2019-Q1,3,0,5
Gautam,2018-Q4,2,2,0
Gautam,2018-Q3,0,0,0
Gautam,2018-Q2,0,0,0
Gautam,2018-Q1,0,0,0
Mark Collier,2019-Q4,0,0,0
Mark Collier,2019-Q3,0,0,0
Mark Collier,2019-Q2,0,0,0
Mark Collier,2019-Q1,5,309,248
Mark Collier,2018-Q4,2,55,50
Mark Collier,2018-Q3,4,432,129
Mark Collier,2018-Q2,0,0,0
Mark Collier,2018-Q1,0,0,0
Felix Lemke,2019-Q4,0,0,0
Felix Lemke,2019-Q3,0,0,0
Felix Lemke,2019-Q2,0,0,0
Felix Lemke,2019-Q1,1,0,0
Chao Liu,2019-Q4,0,0,0
Chao Liu,2019-Q3,0,0,0
Chao Liu,2019-Q2,0,0,0
Chao Liu,2019-Q1,1,0,0
Mike Holcomb,2019-Q4,0,0,0
Mike Holcomb,2019-Q3,0,0,0
Mike Holcomb,2019-Q2,0,0,0
Mike Holcomb,2019-Q1,1,3,3
MattConley,2019-Q4,0,0,0
MattConley,2019-Q3,0,0,0
MattConley,2019-Q2,0,0,0
MattConley,2019-Q1,3,0,0
Miguel Morin,2019-Q4,0,0,0
Miguel Morin,2019-Q3,0,0,0
Miguel Morin,2019-Q2,0,0,0
Miguel Morin,2019-Q1,1,4,0
Dheeraj Rajaram Reddy,2019-Q4,0,0,0
Dheeraj Rajaram Reddy,2019-Q3,0,0,0
Dheeraj Rajaram Reddy,2019-Q2,0,0,0
Dheeraj Rajaram Reddy,2019-Q1,30,769,175
tomguluson92,2019-Q4,0,0,0
tomguluson92,2019-Q3,0,0,0
tomguluson92,2019-Q2,0,0,0
tomguluson92,2019-Q1,1,0,0
tomguluson92,2018-Q4,2,0,0
tomguluson92,2018-Q3,1,0,0
tomguluson92,2018-Q2,0,0,0
tomguluson92,2018-Q1,0,0,0
Spencer Schaber,2019-Q4,0,0,0
Spencer Schaber,2019-Q3,0,0,0
Spencer Schaber,2019-Q2,0,0,0
Spencer Schaber,2019-Q1,1,2,2
Spencer Schaber,2018-Q4,2,6,5
Spencer Schaber,2018-Q3,0,0,0
Spencer Schaber,2018-Q2,0,0,0
Spencer Schaber,2018-Q1,0,0,0
Marek Drozdowski,2018-Q4,31,671,225
Marek Drozdowski,2018-Q3,0,0,0
Marek Drozdowski,2018-Q2,0,0,0
Marek Drozdowski,2018-Q1,0,0,0
Jonas Rauber,2019-Q4,0,0,0
Jonas Rauber,2019-Q3,0,0,0
Jonas Rauber,2019-Q2,0,0,0
Jonas Rauber,2019-Q1,1,0,0
Jonas Rauber,2018-Q4,0,0,0
Jonas Rauber,2018-Q3,0,0,0
Jonas Rauber,2018-Q2,1,9,9
Jonas Rauber,2018-Q1,0,0,0
Dayananda V,2019-Q4,0,0,0
Dayananda V,2019-Q3,0,0,0
Dayananda V,2019-Q2,0,0,0
Dayananda V,2019-Q1,8,19,24
Asim Shankar,2019-Q4,0,0,0
Asim Shankar,2019-Q3,0,0,0
Asim Shankar,2019-Q2,0,0,0
Asim Shankar,2019-Q1,6,76,7
Asim Shankar,2018-Q4,135,1038,4654
Asim Shankar,2018-Q3,173,3627,3321
Asim Shankar,2018-Q2,157,5019,2789
Asim Shankar,2018-Q1,238,1882,2045
Samantha Andow,2019-Q4,0,0,0
Samantha Andow,2019-Q3,0,0,0
Samantha Andow,2019-Q2,0,0,0
Samantha Andow,2019-Q1,1,17,0
Samantha Andow,2018-Q4,2,10,10
Samantha Andow,2018-Q3,0,0,0
Samantha Andow,2018-Q2,0,0,0
Samantha Andow,2018-Q1,0,0,0
Saurabh Deoras,2019-Q4,0,0,0
Saurabh Deoras,2019-Q3,0,0,0
Saurabh Deoras,2019-Q2,0,0,0
Saurabh Deoras,2019-Q1,1,2,0
Nutti,2019-Q4,0,0,0
Nutti,2019-Q3,0,0,0
Nutti,2019-Q2,0,0,0
Nutti,2019-Q1,1,0,0
Nutti,2018-Q4,3,14,14
Nutti,2018-Q3,1,0,0
Nutti,2018-Q2,0,0,0
Nutti,2018-Q1,0,0,0
Mark Heffernan,2019-Q4,0,0,0
Mark Heffernan,2019-Q3,0,0,0
Mark Heffernan,2019-Q2,0,0,0
Mark Heffernan,2019-Q1,8,61,113
Mark Heffernan,2018-Q4,490,5539,3122
Mark Heffernan,2018-Q3,442,8450,4832
Mark Heffernan,2018-Q2,165,2460,1107
Mark Heffernan,2018-Q1,85,3589,2088
Jia Qingtong,2019-Q4,0,0,0
Jia Qingtong,2019-Q3,0,0,0
Jia Qingtong,2019-Q2,0,0,0
Jia Qingtong,2019-Q1,1,0,0
Ilango R,2019-Q4,0,0,0
Ilango R,2019-Q3,0,0,0
Ilango R,2019-Q2,0,0,0
Ilango R,2019-Q1,1,0,0
ktaebum,2019-Q4,0,0,0
ktaebum,2019-Q3,0,0,0
ktaebum,2019-Q2,0,0,0
ktaebum,2019-Q1,1,0,0
Adam Weiss,2018-Q4,1,11,10
Adam Weiss,2018-Q3,0,0,0
Adam Weiss,2018-Q2,0,0,0
Adam Weiss,2018-Q1,0,0,0
awesomealex1,2019-Q4,0,0,0
awesomealex1,2019-Q3,0,0,0
awesomealex1,2019-Q2,0,0,0
awesomealex1,2019-Q1,1,6,6
Laurent Le Brun,2019-Q4,0,0,0
Laurent Le Brun,2019-Q3,0,0,0
Laurent Le Brun,2019-Q2,0,0,0
Laurent Le Brun,2019-Q1,1,4,4
manhyuk,2019-Q4,0,0,0
manhyuk,2019-Q3,0,0,0
manhyuk,2019-Q2,0,0,0
manhyuk,2019-Q1,2,0,0
manhyuk,2018-Q4,13,9,9
manhyuk,2018-Q3,0,0,0
manhyuk,2018-Q2,13,7,7
manhyuk,2018-Q1,0,0,0
Mickaël Schoentgen,2019-Q4,0,0,0
Mickaël Schoentgen,2019-Q3,0,0,0
Mickaël Schoentgen,2019-Q2,0,0,0
Mickaël Schoentgen,2019-Q1,14,28,28
Ben Zinberg,2019-Q4,0,0,0
Ben Zinberg,2019-Q3,0,0,0
Ben Zinberg,2019-Q2,0,0,0
Ben Zinberg,2019-Q1,1,25,24
Ben Zinberg,2018-Q4,2,5,5
Ben Zinberg,2018-Q3,0,0,0
Ben Zinberg,2018-Q2,0,0,0
Ben Zinberg,2018-Q1,0,0,0
Heungsub Lee,2019-Q4,0,0,0
Heungsub Lee,2019-Q3,0,0,0
Heungsub Lee,2019-Q2,0,0,0
Heungsub Lee,2019-Q1,2,0,0
Kay Zhu,2019-Q4,0,0,0
Kay Zhu,2019-Q3,0,0,0
Kay Zhu,2019-Q2,0,0,0
Kay Zhu,2019-Q1,18,268,149
Kay Zhu,2018-Q4,40,1358,514
Kay Zhu,2018-Q3,266,6689,6038
Kay Zhu,2018-Q2,79,1626,1349
Kay Zhu,2018-Q1,45,865,89
Christoph Boeddeker,2018-Q4,0,0,0
Christoph Boeddeker,2018-Q3,0,0,0
Christoph Boeddeker,2018-Q2,1,3,0
Christoph Boeddeker,2018-Q1,4,141,0
Vishwak Srinivasan,2018-Q4,1,0,0
Vishwak Srinivasan,2018-Q3,0,0,0
Vishwak Srinivasan,2018-Q2,0,0,0
Vishwak Srinivasan,2018-Q1,0,0,0
Jakub Lipinski,2018-Q4,2,11,2
Jakub Lipinski,2018-Q3,0,0,0
Jakub Lipinski,2018-Q2,0,0,0
Jakub Lipinski,2018-Q1,0,0,0
Yves-Noel Weweler,2018-Q4,12,225,70
Yves-Noel Weweler,2018-Q3,0,0,0
Yves-Noel Weweler,2018-Q2,0,0,0
Yves-Noel Weweler,2018-Q1,0,0,0
mars20,2018-Q4,1,5,0
mars20,2018-Q3,0,0,0
mars20,2018-Q2,0,0,0
mars20,2018-Q1,0,0,0
vitor-alves,2018-Q4,1,0,0
vitor-alves,2018-Q3,0,0,0
vitor-alves,2018-Q2,0,0,0
vitor-alves,2018-Q1,0,0,0
Innovimax,2018-Q4,1,0,0
Innovimax,2018-Q3,0,0,0
Innovimax,2018-Q2,0,0,0
Innovimax,2018-Q1,0,0,0
Ilya Biryukov,2018-Q4,5,21,21
Ilya Biryukov,2018-Q3,10,103,75
Ilya Biryukov,2018-Q2,8,91,37
Ilya Biryukov,2018-Q1,27,229,198
WeberXie,2018-Q4,1,2,2
WeberXie,2018-Q3,1,6,4
WeberXie,2018-Q2,0,0,0
WeberXie,2018-Q1,0,0,0
Taylor Thornton,2018-Q4,2,12,4
Taylor Thornton,2018-Q3,0,0,0
Taylor Thornton,2018-Q2,0,0,0
Taylor Thornton,2018-Q1,0,0,0
Ashwin Ramaswami,2018-Q4,2,5,5
Ashwin Ramaswami,2018-Q3,0,0,0
Ashwin Ramaswami,2018-Q2,0,0,0
Ashwin Ramaswami,2018-Q1,0,0,0
jcf94,2018-Q4,11,50,48
jcf94,2018-Q3,0,0,0
jcf94,2018-Q2,0,0,0
jcf94,2018-Q1,0,0,0
Joe Quadrino,2018-Q4,1,3,0
Joe Quadrino,2018-Q3,0,0,0
Joe Quadrino,2018-Q2,0,0,0
Joe Quadrino,2018-Q1,0,0,0
Pavel Samolysov,2018-Q4,2,5,0
Pavel Samolysov,2018-Q3,0,0,0
Pavel Samolysov,2018-Q2,0,0,0
Pavel Samolysov,2018-Q1,0,0,0
WeijieSun,2018-Q4,1,0,10
WeijieSun,2018-Q3,0,0,0
WeijieSun,2018-Q2,0,0,0
WeijieSun,2018-Q1,0,0,0
Keno Fischer,2018-Q4,19,505,15
Keno Fischer,2018-Q3,1,3,2
Keno Fischer,2018-Q2,0,0,0
Keno Fischer,2018-Q1,0,0,0
Daniel Rasmussen,2018-Q4,2,39,5
Daniel Rasmussen,2018-Q3,0,0,0
Daniel Rasmussen,2018-Q2,0,0,0
Daniel Rasmussen,2018-Q1,0,0,0
Steve Lang,2018-Q4,1,0,0
Steve Lang,2018-Q3,0,0,0
Steve Lang,2018-Q2,0,0,0
Steve Lang,2018-Q1,0,0,0
Gautam Vasudevan,2018-Q4,2,0,293
Gautam Vasudevan,2018-Q3,1,68,48
Gautam Vasudevan,2018-Q2,0,0,0
Gautam Vasudevan,2018-Q1,0,0,0
Federico Martinez,2018-Q4,1,0,2
Federico Martinez,2018-Q3,0,0,0
Federico Martinez,2018-Q2,0,0,0
Federico Martinez,2018-Q1,0,0,0
avijit-nervana,2018-Q4,7,56,37
avijit-nervana,2018-Q3,37,388,215
avijit-nervana,2018-Q2,0,0,0
avijit-nervana,2018-Q1,0,0,0
Goldie Gadde,2018-Q4,23,89,54
Goldie Gadde,2018-Q3,0,0,0
Goldie Gadde,2018-Q2,0,0,0
Goldie Gadde,2018-Q1,0,0,0
Viacheslav Kovalevskyi,2018-Q4,5,57,0
Viacheslav Kovalevskyi,2018-Q3,0,0,0
Viacheslav Kovalevskyi,2018-Q2,0,0,0
Viacheslav Kovalevskyi,2018-Q1,0,0,0
hyunyoung,2018-Q4,1,0,0
hyunyoung,2018-Q3,0,0,0
hyunyoung,2018-Q2,0,0,0
hyunyoung,2018-Q1,0,0,0
Jacky Ko,2018-Q4,20,44,91
Jacky Ko,2018-Q3,0,0,0
Jacky Ko,2018-Q2,10,116,19
Jacky Ko,2018-Q1,3,2,4
Jing Li,2018-Q4,10,1191,10
Jing Li,2018-Q3,0,0,0
Jing Li,2018-Q2,0,0,0
Jing Li,2018-Q1,0,0,0
Luke Han,2018-Q4,1,2,3
Luke Han,2018-Q3,0,0,0
Luke Han,2018-Q2,0,0,0
Luke Han,2018-Q1,0,0,0
Daniel Ingram,2018-Q4,1,3,3
Daniel Ingram,2018-Q3,0,0,0
Daniel Ingram,2018-Q2,0,0,0
Daniel Ingram,2018-Q1,0,0,0
neargye,2018-Q4,5,5,15
neargye,2018-Q3,0,0,0
neargye,2018-Q2,0,0,0
neargye,2018-Q1,0,0,0
Andy Craze,2018-Q4,2,6,3
Andy Craze,2018-Q3,1,4,0
Andy Craze,2018-Q2,0,0,0
Andy Craze,2018-Q1,0,0,0
Steve Nesae,2018-Q4,3535,191511,85826
Steve Nesae,2018-Q3,0,0,0
Steve Nesae,2018-Q2,0,0,0
Steve Nesae,2018-Q1,0,0,0
Dalmo Cirne,2018-Q4,6,43,18
Dalmo Cirne,2018-Q3,0,0,0
Dalmo Cirne,2018-Q2,2,3,6
Dalmo Cirne,2018-Q1,1,0,0
Nayana-ibm,2018-Q4,1,2,0
Nayana-ibm,2018-Q3,0,0,0
Nayana-ibm,2018-Q2,0,0,0
Nayana-ibm,2018-Q1,0,0,0
卜居,2018-Q4,4,33,35
卜居,2018-Q3,2,19,22
卜居,2018-Q2,0,0,0
卜居,2018-Q1,0,0,0
lxl910915,2018-Q4,1,3,0
lxl910915,2018-Q3,0,0,0
lxl910915,2018-Q2,0,0,0
lxl910915,2018-Q1,0,0,0
vanderliang,2018-Q4,2,25,0
vanderliang,2018-Q3,0,0,0
vanderliang,2018-Q2,0,0,0
vanderliang,2018-Q1,0,0,0
Vidak Kazic,2018-Q4,2,62,0
Vidak Kazic,2018-Q3,0,0,0
Vidak Kazic,2018-Q2,0,0,0
Vidak Kazic,2018-Q1,0,0,0
Chris Antaki,2018-Q4,2,0,2
Chris Antaki,2018-Q3,0,0,0
Chris Antaki,2018-Q2,0,0,0
Chris Antaki,2018-Q1,0,0,0
Serge Panev,2018-Q4,4,4,2
Serge Panev,2018-Q3,0,0,0
Serge Panev,2018-Q2,0,0,0
Serge Panev,2018-Q1,0,0,0
John Lin,2018-Q4,10,10,10
John Lin,2018-Q3,0,0,0
John Lin,2018-Q2,0,0,0
